Messstellennummer,Decade,Decade_Label,Month,Label,Monatsmittelwert_Pegelstand_m_NHN,q05,q95
5867201,2000,2000 - 2009,03,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.40325806451613,43.17,43.78
5867201,2000,2000 - 2009,04,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.3836,43.17,43.67
5867201,2000,2000 - 2009,05,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.360838709677424,43.164500000000004,43.64
5867201,2000,2000 - 2009,06,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.31646666666667,43.0495,43.59
5867201,2000,2000 - 2009,07,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.324161290322586,43.1,43.550000000000004
5867201,2000,2000 - 2009,08,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.30561290322581,43.06,43.6
5867201,2000,2000 - 2009,09,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.32853333333334,43.09,43.61000000000001
5867201,2000,2000 - 2009,10,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.328419354838715,43.054500000000004,43.660000000000004
5867201,2000,2000 - 2009,11,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.351400000000005,43.11000000000001,43.650000000000006
5867201,2000,2000 - 2009,12,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.367870967741936,43.13,43.730000000000004
5867201,2010,2010 - 2019,01,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.32470967741936,43.1045,43.6255
5867201,2010,2010 - 2019,02,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.310141843971635,43.1,43.56
5867201,2010,2010 - 2019,03,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.2975806451613,43.1,43.550000000000004
5867201,2010,2010 - 2019,04,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.294700000000006,43.1,43.56
5867201,2010,2010 - 2019,05,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.28625806451613,43.080000000000005,43.52
5867201,2010,2010 - 2019,06,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.284200000000006,43.0795,43.5
5867201,2010,2010 - 2019,07,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.33577419354839,43.050000000000004,43.785500000000006
5867201,2010,2010 - 2019,08,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.31335483870968,43.080000000000005,43.5655
5867201,2010,2010 - 2019,09,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.26063333333334,43,43.5005
5867201,2010,2010 - 2019,10,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.262,43.0645,43.6255
5867201,2010,2010 - 2019,11,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.25456666666667,42.78,43.620000000000005
5867201,2010,2010 - 2019,12,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.312225806451615,43.094500000000004,43.6
5867201,2020,2020 - 2029,01,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.539806451612904,43.470000000000006,43.81
5867201,2020,2020 - 2029,02,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.59042253521127,43.5,43.849000000000004
5867201,2020,2020 - 2029,03,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.551419354838714,43.440000000000005,43.723000000000006
5867201,2020,2020 - 2029,04,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.50070866141733,43.343,43.720000000000006
5867201,2020,2020 - 2029,05,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.39741935483871,43.230000000000004,43.550000000000004
5867201,2020,2020 - 2029,06,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.334500000000006,43.21,43.520500000000006
5867201,2020,2020 - 2029,07,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.28766129032258,43.2,43.3885
5867201,2020,2020 - 2029,08,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.29161290322581,43.190000000000005,43.417
5867201,2020,2020 - 2029,09,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.284666666666666,43.25,43.330000000000005
5867201,2020,2020 - 2029,10,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.34975806451613,43.24,43.57
5867201,2020,2020 - 2029,11,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.41133333333334,43.24,43.580000000000005
5867201,2020,2020 - 2029,12,"Verteiler OP (Panke, id: 5867201, fluss-km: 8.70)",43.50064516129032,43.43,43.6685
5867202,1990,1990 - 1999,11,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.69833333333333,42.69,42.709999999999994
5867202,1990,1990 - 1999,12,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.707419354838706,42.699999999999996,42.72
5867202,2000,2000 - 2009,01,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.0118064516129,42.699999999999996,43.335499999999996
5867202,2000,2000 - 2009,02,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.044346289752646,42.72,43.3
5867202,2000,2000 - 2009,03,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.05058064516129,42.669999999999995,43.41
5867202,2000,2000 - 2009,04,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.011599999999994,42.589999999999996,43.23049999999999
5867202,2000,2000 - 2009,05,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.03312903225806,42.61,43.239999999999995
5867202,2000,2000 - 2009,06,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.01693333333333,42.73,43.25
5867202,2000,2000 - 2009,07,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.937612903225805,42.739999999999995,43.16
5867202,2000,2000 - 2009,08,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.896032258064515,42.73,43.045500000000004
5867202,2000,2000 - 2009,09,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.91263333333333,42.79,43.030499999999996
5867202,2000,2000 - 2009,10,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",42.92896774193548,42.83,43.06999999999999
5867202,2000,2000 - 2009,11,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.00143333333333,42.86,43.199999999999996
5867202,2000,2000 - 2009,12,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.01103225806451,42.87,43.3455
5867202,2010,2010 - 2019,01,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.20154838709677,42.9045,43.51
5867202,2010,2010 - 2019,02,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.186524822695034,42.949999999999996,43.47
5867202,2010,2010 - 2019,03,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.17216129032258,42.91,43.445499999999996
5867202,2010,2010 - 2019,04,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.17743333333333,42.94,43.449999999999996
5867202,2010,2010 - 2019,05,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.152322580645155,42.83,43.41
5867202,2010,2010 - 2019,06,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.15593333333333,42.839999999999996,43.38999999999999
5867202,2010,2010 - 2019,07,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.17487096774193,42.86,43.43
5867202,2010,2010 - 2019,08,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.20516129032258,42.949999999999996,43.44
5867202,2010,2010 - 2019,09,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.17203333333333,42.959999999999994,43.41
5867202,2010,2010 - 2019,10,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.1438064516129,42.949999999999996,43.5
5867202,2010,2010 - 2019,11,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.155699999999996,42.75,43.51
5867202,2010,2010 - 2019,12,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.197161290322576,42.9045,43.489999999999995
5867202,2020,2020 - 2029,01,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.52548387096774,43.349999999999994,43.949999999999996
5867202,2020,2020 - 2029,02,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.56323943661972,43.349999999999994,43.989
5867202,2020,2020 - 2029,03,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.45341935483871,43.074,43.733
5867202,2020,2020 - 2029,04,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.439685039370076,43,43.73
5867202,2020,2020 - 2029,05,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.364919354838705,42.9315,43.51
5867202,2020,2020 - 2029,06,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.32716666666666,43.1445,43.5005
5867202,2020,2020 - 2029,07,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.299677419354836,43.171499999999995,43.47
5867202,2020,2020 - 2029,08,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.30048387096774,43.18,43.489999999999995
5867202,2020,2020 - 2029,09,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.26633333333333,42.849999999999994,43.44
5867202,2020,2020 - 2029,10,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.36241935483871,43.169999999999995,43.699999999999996
5867202,2020,2020 - 2029,11,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.42966666666666,43.29,43.72
5867202,2020,2020 - 2029,12,"Verteiler UP (Panke, id: 5867202, fluss-km: 8.70)",43.51443548387096,43.339999999999996,43.808499999999995
5867300,1990,1990 - 1999,11,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.34433333333333,42.32,42.3655
5867300,1990,1990 - 1999,12,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.369032258064514,42.33,42.43
5867300,2000,2000 - 2009,01,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.50267741935484,42.35,42.71
5867300,2000,2000 - 2009,02,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.526925795053,42.4,42.72
5867300,2000,2000 - 2009,03,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.5528064516129,42.449999999999996,42.75
5867300,2000,2000 - 2009,04,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.52083333333333,42.399499999999996,42.711000000000006
5867300,2000,2000 - 2009,05,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.50703225806451,42.32,42.699999999999996
5867300,2000,2000 - 2009,06,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.454966666666664,42.31,42.589999999999996
5867300,2000,2000 - 2009,07,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.431838709677415,42.339999999999996,42.5655
5867300,2000,2000 - 2009,08,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.42193548387097,42.3245,42.56
5867300,2000,2000 - 2009,09,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.42536666666667,42.35,42.5005
5867300,2000,2000 - 2009,10,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.44096774193548,42.37,42.5755
5867300,2000,2000 - 2009,11,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.48883333333333,42.39,42.640499999999996
5867300,2000,2000 - 2009,12,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.49761290322581,42.394499999999994,42.7055
5867300,2010,2010 - 2019,01,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.657548387096774,42.454499999999996,42.879999999999995
5867300,2010,2010 - 2019,02,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.65432624113475,42.4505,42.85
5867300,2010,2010 - 2019,03,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.64883870967742,42.46,42.8755
5867300,2010,2010 - 2019,04,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.636266666666664,42.449999999999996,42.89
5867300,2010,2010 - 2019,05,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.60474193548387,42.4,42.85
5867300,2010,2010 - 2019,06,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.5935,42.42,42.9005
5867300,2010,2010 - 2019,07,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.62451612903226,42.4,42.879999999999995
5867300,2010,2010 - 2019,08,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.633483870967744,42.43,42.839999999999996
5867300,2010,2010 - 2019,09,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.59493333333333,42.42,42.79
5867300,2010,2010 - 2019,10,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.59483870967742,42.41,42.8655
5867300,2010,2010 - 2019,11,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.6184,42.4,42.870999999999995
5867300,2010,2010 - 2019,12,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.66012903225806,42.47,42.87
5867300,2020,2020 - 2029,01,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.814129032258066,42.54,42.91
5867300,2020,2020 - 2029,02,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.82922535211267,42.72,42.929500000000004
5867300,2020,2020 - 2029,03,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.72535483870968,42.527,42.879999999999995
5867300,2020,2020 - 2029,04,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.72244094488189,42.592999999999996,42.83
5867300,2020,2020 - 2029,05,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.6941935483871,42.53,42.8285
5867300,2020,2020 - 2029,06,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.6675,42.587999999999994,42.769999999999996
5867300,2020,2020 - 2029,07,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.6466129032258,42.6,42.71
5867300,2020,2020 - 2029,08,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.63612903225806,42.56,42.699999999999996
5867300,2020,2020 - 2029,09,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.62658333333333,42.44949999999999,42.71
5867300,2020,2020 - 2029,10,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.66612903225806,42.56,42.74
5867300,2020,2020 - 2029,11,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.732083333333335,42.61,42.839999999999996
5867300,2020,2020 - 2029,12,"Heinersdorf (Panke, id: 5867300, fluss-km: 7.80)",42.82104838709677,42.75,42.9585
5867301,2010,2010 - 2019,01,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.42072580645161,44.23,44.55
5867301,2010,2010 - 2019,02,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.401858407079644,44.309999999999995,44.49799999999999
5867301,2010,2010 - 2019,03,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.42483870967742,44.36,44.48
5867301,2010,2010 - 2019,04,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.40425,44.339999999999996,44.48049999999999
5867301,2010,2010 - 2019,05,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.3558064516129,44.281499999999994,44.41
5867301,2010,2010 - 2019,06,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.35124999999999,44.209999999999994,44.48
5867301,2010,2010 - 2019,07,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.357983870967736,44.169999999999995,44.727
5867301,2010,2010 - 2019,08,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.321209677419354,44.18,44.56999999999999
5867301,2010,2010 - 2019,09,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.2868,44.174499999999995,44.445499999999996
5867301,2010,2010 - 2019,10,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.348580645161285,44.209999999999994,44.556
5867301,2010,2010 - 2019,11,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.364799999999995,44.199999999999996,44.525499999999994
5867301,2010,2010 - 2019,12,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.376838709677415,44.199999999999996,44.506
5867301,2020,2020 - 2029,01,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.39438709677419,44.279999999999994,44.559999999999995
5867301,2020,2020 - 2029,02,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.449929577464786,44.3505,44.61
5867301,2020,2020 - 2029,03,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.44,44.38999999999999,44.51
5867301,2020,2020 - 2029,04,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.41732283464567,44.37,44.486999999999995
5867301,2020,2020 - 2029,05,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.38491935483871,44.2915,44.47
5867301,2020,2020 - 2029,06,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.29833333333333,44.19949999999999,44.4705
5867301,2020,2020 - 2029,07,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.31887096774193,44.169999999999995,44.5085
5867301,2020,2020 - 2029,08,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.27129032258064,44.1615,44.43
5867301,2020,2020 - 2029,09,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.23708333333333,44.159499999999994,44.39049999999999
5867301,2020,2020 - 2029,10,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.31209677419354,44.18,44.459999999999994
5867301,2020,2020 - 2029,11,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.36908333333333,44.2095,44.519999999999996
5867301,2020,2020 - 2029,12,"Venturigerinne (Malchower Fließgraben, id: 5867301, fluss-km: NA)",44.36040322580645,44.239999999999995,44.6055
5867401,2000,2000 - 2009,01,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.402741935483874,37.29,37.629000000000005
5867401,2000,2000 - 2009,02,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.40192982456141,37.358,37.502
5867401,2000,2000 - 2009,03,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.465483870967745,37.42,37.52
5867401,2000,2000 - 2009,04,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.46233333333333,37.37,37.61
5867401,2000,2000 - 2009,05,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.43693548387097,37.370999999999995,37.5195
5867401,2000,2000 - 2009,06,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.49066666666667,37.39,37.62
5867401,2000,2000 - 2009,07,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.541935483870965,37.4305,37.659000000000006
5867401,2000,2000 - 2009,08,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.35370967741935,37.29,37.44
5867401,2000,2000 - 2009,09,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.292,37.2695,37.34100000000001
5867401,2000,2000 - 2009,10,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.35376344086021,37.286,37.434
5867401,2000,2000 - 2009,11,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.40544444444445,37.34,37.575500000000005
5867401,2000,2000 - 2009,12,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.37505376344086,37.29599999999999,37.44
5867401,2010,2010 - 2019,01,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.5101935483871,37.3245,37.7155
5867401,2010,2010 - 2019,02,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.48968085106383,37.320499999999996,37.660000000000004
5867401,2010,2010 - 2019,03,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.483483870967746,37.32,37.68
5867401,2010,2010 - 2019,04,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.4743,37.31,37.68
5867401,2010,2010 - 2019,05,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.4618064516129,37.27,37.660000000000004
5867401,2010,2010 - 2019,06,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.529666666666664,37.299499999999995,37.8
5867401,2010,2010 - 2019,07,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.57641935483871,37.3245,37.7855
5867401,2010,2010 - 2019,08,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.553709677419356,37.39,37.71
5867401,2010,2010 - 2019,09,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.5193,37.35,37.7
5867401,2010,2010 - 2019,10,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.47112903225806,37.3,37.7
5867401,2010,2010 - 2019,11,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.4779,37.3,37.7005
5867401,2010,2010 - 2019,12,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.498451612903224,37.34,37.69
5867401,2020,2020 - 2029,01,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.56716129032258,37.437,37.69
5867401,2020,2020 - 2029,02,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.58267605633803,37.47,37.71
5867401,2020,2020 - 2029,03,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.50993548387097,37.37,37.653
5867401,2020,2020 - 2029,04,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.516299212598426,37.35,37.61
5867401,2020,2020 - 2029,05,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.519516129032255,37.3,37.63
5867401,2020,2020 - 2029,06,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.606,37.509499999999996,37.771
5867401,2020,2020 - 2029,07,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.60040322580645,37.51,37.727000000000004
5867401,2020,2020 - 2029,08,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.583145161290325,37.46,37.68
5867401,2020,2020 - 2029,09,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.534416666666665,37.329499999999996,37.64
5867401,2020,2020 - 2029,10,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.53193548387097,37.43,37.5985
5867401,2020,2020 - 2029,11,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.5775,37.43,37.75
5867401,2020,2020 - 2029,12,"Bürgerpark (Panke, id: 5867401, fluss-km: 4.27)",37.61120967741935,37.54,37.75
5867500,1980,1980 - 1989,01,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.19798387096774,36.97,37.378499999999995
5867500,1980,1980 - 1989,02,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.150442477876105,36.946,37.31399999999999
5867500,1980,1980 - 1989,03,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.108629032258065,36.919999999999995,37.376999999999995
5867500,1980,1980 - 1989,04,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.016416666666665,36.919999999999995,37.199999999999996
5867500,1980,1980 - 1989,05,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.0041129032258,36.89,37.208499999999994
5867500,1980,1980 - 1989,06,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.04308333333333,36.9,37.210499999999996
5867500,1980,1980 - 1989,07,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.06588709677419,36.89,37.26
5867500,1980,1980 - 1989,08,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.06193548387097,36.89,37.268499999999996
5867500,1980,1980 - 1989,09,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.02608333333333,36.87,37.19
5867500,1980,1980 - 1989,10,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.004677419354834,36.87,37.1785
5867500,1980,1980 - 1989,11,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.05813333333333,36.879999999999995,37.211
5867500,1980,1980 - 1989,12,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.15322580645161,36.879999999999995,37.33
5867500,1990,1990 - 1999,01,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.0216129032258,36.89,37.185500000000005
5867500,1990,1990 - 1999,02,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.032553191489356,36.87,37.199999999999996
5867500,1990,1990 - 1999,03,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.05474193548387,36.91,37.2655
5867500,1990,1990 - 1999,04,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.01923333333333,36.9,37.26
5867500,1990,1990 - 1999,05,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.018,36.879999999999995,37.3
5867500,1990,1990 - 1999,06,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.186766666666664,36.949999999999996,37.530499999999996
5867500,1990,1990 - 1999,07,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.24496774193548,36.9,37.6455
5867500,1990,1990 - 1999,08,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.13009677419355,36.879999999999995,37.63549999999999
5867500,1990,1990 - 1999,09,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.04133333333333,36.839999999999996,37.58
5867500,1990,1990 - 1999,10,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",36.98929032258064,36.839999999999996,37.419999999999995
5867500,1990,1990 - 1999,11,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",36.98403333333333,36.849999999999994,37.181000000000004
5867500,1990,1990 - 1999,12,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",36.99035483870968,36.87,37.15
5867500,2000,2000 - 2009,01,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.04841935483871,36.89,37.26
5867500,2000,2000 - 2009,02,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.08441696113074,36.949999999999996,37.29
5867500,2000,2000 - 2009,03,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.10432258064516,37,37.29
5867500,2000,2000 - 2009,04,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.064766666666664,36.959999999999994,37.25
5867500,2000,2000 - 2009,05,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.06274193548387,36.894499999999994,37.2155
5867500,2000,2000 - 2009,06,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.165166666666664,36.93,37.3705
5867500,2000,2000 - 2009,07,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.23025806451613,37.029999999999994,37.43
5867500,2000,2000 - 2009,08,"Kühnemannstraße (Panke, id: 5867500, fluss-km: 3.98)",37.084387096774194,36.93,37.2855
